日付,リクエストNo,曲名,歌手名,総合得点,素点,ボーナス点,Ai感性,チャート合計,音程,安定性,表現力,リズム,ビブラート&ロングトーン,抑揚,しゃくり,こぶし,フォール,ロングトーン,ビブラート,ビブラート秒数,ビブラート回数,ビブラートタイプ,アクセント,ハンマリング,エッジボイス,ヒーカップ,Ai加点,Ai減点,キー,最高音（音域）,最低音（音域）,最高音（声域）,最低音（声域）
2024/07/11 18:01:07,1309-25,"115万キロのフィルム(生音)","Official髭男dism",77.766,76.856,0.910,61,267,76,36,51,98,6,68,9,1,0,1,0,0.9,1,D,0,0,0,0,65,20,-1,hiB,mid1A,mid2G,mid1A
2024/07/11 18:20:47,6265-20,"別の人の彼女になったよ(生音)","wacci",85.687,84.809,0.878,57,382,79,68,59,97,79,71,35,5,1,5,5,4.0,15,D,0,0,0,0,58,9,0,mid2F#,mid1A,mid2F#,mid1A
2024/07/11 18:30:55,1307-23,"ビリミリオン","優里",84.764,83.907,0.857,55,384,77,82,59,99,67,74,22,0,0,7,0,1.0,2,E,0,0,0,0,60,26,-2,hiA#,mid1C,mid2G#,mid1C
2024/07/11 18:34:56,3345-50,"星座になれたら(生音)","結束バンド",88.443,87.575,0.868,56,384,81,54,65,96,88,88,22,4,0,7,6,5.5,21,E,0,0,0,0,60,22,0,hiC#,mid1G#,mid2G,mid1G#
2024/07/11 18:42:28,6056-69,"さよならエレジー(生音)","菅田将暉",90.019,89.174,0.845,54,408,84,79,61,97,87,86,9,2,1,9,4,2.3,8,D,0,0,0,0,56,25,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/11 19:00:06,5941-40,"SUN","星野 源",84.133,83.275,0.858,55,391,76,76,60,98,81,78,44,5,0,6,4,2.6,9,E,0,0,0,0,56,5,-2,mid2G,mid1C#,mid2G,mid1C#
2024/07/11 19:06:35,5941-89,"アイデア(ビデオクリップバージョン)(生音)","星野 源",85.116,84.222,0.894,59,395,77,77,62,98,81,85,11,4,0,6,5,2.2,7,D,0,0,0,0,60,11,-2,mid2G,mid1B,mid2G,mid1C
2024/07/11 19:11:28,5941-25,"Crazy Crazy","星野 源",85.963,85.096,0.867,56,366,81,48,59,98,80,76,34,3,3,5,5,4.7,13,E,0,0,0,0,56,0,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/11 19:16:52,1329-28,"恋だろ(生音)","wacci",88.025,87.181,0.844,54,381,83,57,57,99,85,74,11,5,1,9,4,4.0,13,A-1,0,0,0,0,56,14,0,mid2F#,mid1B,mid2E,mid1B
2024/07/11 19:22:47,1329-28,"恋だろ(生音)","wacci",87.367,86.550,0.817,51,377,83,59,56,98,81,74,8,6,0,5,5,3.5,11,A-1,0,0,0,0,55,42,0,mid2F#,mid1B,mid2E,mid1B
2024/07/11 19:32:27,1329-28,"恋だろ(生音)","wacci",86.076,85.210,0.866,56,368,81,51,58,98,80,71,25,3,0,6,4,2.9,11,D,0,0,0,0,59,31,-1,mid2F,mid1A#,mid2F,mid1A#
2024/07/11 19:39:53,1329-28,"恋だろ(生音)","wacci",88.241,87.386,0.855,55,387,83,61,58,98,87,75,14,6,1,9,4,3.2,10,D,0,0,0,0,55,4,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/11 19:45:56,1329-28,"恋だろ(生音)","wacci",87.966,87.116,0.850,55,384,83,60,56,98,87,69,19,1,2,8,5,4.7,14,A-1,0,0,0,0,57,23,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 15:21:28,5941-22,"地獄でなぜ悪い","星野 源",81.405,80.575,0.830,53,365,72,75,65,95,58,97,21,1,0,1,5,3.4,10,D,0,0,0,0,57,43,-2,mid2F#,mid1C,mid2F#,mid1C
2024/07/17 15:31:25,5941-53,"Friend Ship","星野 源",83.868,83.012,0.856,55,323,78,36,58,98,53,73,27,5,0,1,5,6.1,21,A-1,0,0,0,0,57,14,-2,mid2G,mid1C,mid2G,mid1C
2024/07/17 15:36:25,5862-14,"水平線(生音)","back number",81.233,80.395,0.838,53,311,75,42,52,97,45,68,23,4,0,1,4,2.5,9,B-1,0,0,0,0,54,4,0,hiC,mid1D,hiB,mid1F
2024/07/17 15:43:17,4037-18,"チェリー(生音)","スピッツ",89.157,88.249,0.908,60,372,87,46,63,97,79,73,29,2,0,3,7,11.1,28,A-1,0,0,0,0,68,49,-2,mid2G#,mid1C,mid2G#,mid1C
2024/07/17 15:49:56,6056-69,"さよならエレジー(生音)","菅田将暉",89.119,88.227,0.892,59,384,85,71,65,98,65,83,12,2,0,7,0,1.0,3,A-1,0,0,0,0,65,37,-2,mid2F#,mid1B,mid2E,mid1B
2024/07/17 16:07:25,1329-28,"恋だろ(生音)","wacci",82.039,81.218,0.821,52,386,74,76,59,96,81,86,5,0,0,9,0,0.9,1,A-1,0,0,0,0,53,18,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 16:10:53,1329-28,"恋だろ(生音)","wacci",85.767,84.877,0.890,59,342,80,55,59,97,51,72,29,4,0,2,4,1.7,6,A-1,0,0,0,0,59,0,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 16:21:06,5381-08,"踊り子","Vaundy",82.382,81.556,0.826,52,363,76,59,54,99,75,69,11,0,0,4,5,2.0,6,A-1,0,0,0,0,53,13,0,mid2G,mid1E,mid2G,mid1E
2024/07/17 16:25:22,5263-09,"不可幸力","Vaundy",78.445,77.645,0.800,50,336,69,70,56,99,42,77,8,0,0,1,4,1.7,6,A-1,0,0,0,0,50,4,0,hiC,mid1A#,hiA#,mid1C
2024/07/17 16:31:30,5025-23,"全力少年 [良音]","スキマスイッチ",77.142,76.284,0.858,55,356,68,59,59,98,72,85,8,2,0,5,4,1.9,5,G,0,0,0,0,56,23,0,hiA,mid1D,hiA,mid1D
2024/07/17 16:34:30,5254-13,"3月9日(生音)","レミオロメン",88.612,87.738,0.874,57,405,81,76,65,96,87,90,33,0,0,7,6,5.7,17,B-1,0,0,0,0,60,24,0,mid2G,mid1C,mid2G,mid1C
2024/07/17 16:41:52,7181-28,"君に届け(生音)","flumpool",85.814,85.814,0.000,56,391,78,72,65,94,82,84,31,3,0,6,5,4.4,14,A-1,0,0,0,0,64,65,0,hiA#,mid1A#,hiA#,mid1A#
2024/07/17 16:51:03,5379-63,"魔法の絨毯(生音)","川崎鷹也",86.431,85.581,0.850,55,387,80,77,57,91,82,72,8,0,0,7,5,2.3,7,A-1,0,0,0,0,56,19,0,mid2G#,mid1C#,mid2G,mid1D#
2024/07/17 16:56:19,1049-52,"猫(生音)","DISH//",89.278,88.382,0.896,59,367,85,63,69,99,51,94,24,8,0,6,0,1.1,3,B-1,0,0,0,0,69,57,-2,mid2G#,mid1A#,mid2G#,mid1A#
2024/07/17 17:03:47,5860-89,"繋いだ手から","back number",77.914,77.026,0.888,58,361,68,48,68,98,79,99,22,8,0,3,7,4.4,9,D,0,0,0,0,61,20,-2,hiA,mid1B,hiA,mid1C#
2024/07/17 17:09:24,5860-10,"fish(生音)","back number",84.902,84.902,0.000,55,396,76,73,67,98,82,94,30,3,0,4,7,5.5,15,G,0,0,0,0,64,75,-3,mid2G,mid1D,mid2G,mid1D
2024/07/17 17:18:06,5859-14,"SISTER(生音)","back number",73.664,73.664,0.000,51,349,63,81,57,94,54,78,6,0,0,6,0,0.8,2,B-1,0,0,0,0,58,97,-2,hiB,lowG#,hiA,lowG#
2024/07/17 17:23:04,3699-77,"アイネクライネ","米津玄師",84.681,84.681,0.000,54,361,77,66,66,99,53,98,15,4,0,1,5,2.9,8,A-1,0,0,0,0,60,74,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 17:31:23,7081-70,"me me she","RADWIMPS",74.408,73.596,0.812,51,291,66,61,56,94,14,79,3,0,0,1,0,0.6,1,B-1,0,0,0,0,54,42,0,hiA,mid1B,mid2G#,mid1D#
2024/07/17 17:35:02,5267-03,"恋人ごっこ(生音)","マカロニえんぴつ",78.224,77.389,0.835,53,309,70,69,59,98,13,79,12,0,0,1,0,1.0,3,B-1,0,0,0,0,60,32,-3,hiA#,mid1D#,mid2F,mid1E
2024/07/17 17:37:52,1329-28,"恋だろ(生音)","wacci",88.780,87.903,0.877,57,391,82,59,64,98,88,89,11,4,0,9,5,2.9,10,E,0,0,0,0,62,39,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 17:44:46,1329-28,"恋だろ(生音)","wacci",87.359,86.502,0.857,55,379,81,56,66,98,78,98,19,0,0,9,0,1.6,5,A-1,0,0,0,0,60,35,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 17:50:51,1329-28,"恋だろ(生音)","wacci",89.373,88.504,0.869,56,397,82,63,66,98,88,98,17,0,0,8,5,4.2,14,D,0,0,0,0,58,11,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 17:57:54,1329-28,"恋だろ(生音)","wacci",84.765,83.866,0.899,59,391,77,75,61,98,80,78,19,2,0,6,4,3.7,11,E,0,0,0,0,60,1,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 18:05:52,6167-56,"サウダージ(生音)","ポルノグラフィティ",85.391,84.492,0.899,59,335,80,64,58,97,36,77,6,3,0,4,0,1.3,4,A-1,0,0,0,0,59,0,-2,mid2F#,mid2A,mid2F,mid2A
2024/07/17 18:09:22,5859-18,"手紙(生音)","back number",78.324,77.461,0.863,56,349,70,45,65,95,74,96,16,0,0,3,6,2.5,5,G,0,0,0,0,70,62,-3,hiA,mid1B,mid2E,mid1E
2024/07/17 18:12:29,5859-18,"手紙(生音)","back number",76.226,75.446,0.780,48,324,68,58,60,94,44,90,5,0,0,5,0,1.0,2,B-1,0,0,0,0,51,27,-2,hiA#,mid1C,mid2F,mid1D
2024/07/17 18:16:04,5859-55,"瞬き(生音)","back number",86.247,85.348,0.899,59,394,78,68,69,96,83,100,18,3,0,6,6,7.6,26,B-1,0,0,0,0,66,49,-4,mid2G#,mid1C#,mid2G#,mid1C#
2024/07/17 18:25:37,5859-48,"恋(生音)","back number",88.030,87.190,0.840,54,404,80,75,66,98,85,97,23,0,0,7,6,3.6,11,G,0,0,0,0,57,32,0,mid2F#,mid1E,mid2F#,mid1E
2024/07/17 18:36:50,5941-25,"Crazy Crazy","星野 源",87.789,86.911,0.878,57,377,81,71,68,99,58,98,24,3,3,6,0,1.5,6,E,0,0,0,0,62,47,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 18:41:40,5941-22,"地獄でなぜ悪い","星野 源",84.736,83.898,0.838,53,346,78,59,62,96,51,86,19,0,1,2,3,1.9,6,A-1,0,0,0,0,55,14,-2,mid2F#,mid1C,mid2F#,mid1C
2024/07/17 18:45:47,5941-40,"SUN","星野 源",82.712,81.863,0.849,54,363,76,66,58,97,66,72,35,2,0,4,3,2.0,7,D,0,0,0,0,56,12,-2,mid2G,mid1C#,mid2G,mid1C#
2024/07/17 18:50:18,1329-28,"恋だろ(生音)","wacci",87.684,86.839,0.845,54,378,85,77,53,98,65,67,14,2,0,7,0,1.2,3,D,0,0,0,0,55,13,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 19:01:23,6056-69,"さよならエレジー(生音)","菅田将暉",87.467,86.561,0.906,60,370,83,77,60,98,52,82,6,0,0,6,0,1.3,4,A-1,0,0,0,0,63,37,-2,mid2F#,mid1B,mid2E,mid1D#
2024/07/17 19:06:05,6056-69,"さよならエレジー(生音)","菅田将暉",89.997,88.706,1.291,60,375,87,76,67,98,47,95,12,1,0,5,0,1.6,5,D,0,0,0,0,64,25,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 19:11:16,1329-28,"恋だろ(生音)","wacci",85.814,84.975,0.839,53,379,79,65,61,98,76,91,11,0,0,8,0,1.5,5,A-1,0,0,0,0,53,0,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 19:14:58,1329-28,"恋だろ(生音)","wacci",88.352,87.496,0.856,55,388,84,64,58,99,83,75,12,2,0,7,4,2.3,7,A-1,0,0,0,0,57,21,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 19:23:17,5941-25,"Crazy Crazy","星野 源",88.489,87.529,0.960,55,395,83,74,65,99,74,88,22,2,1,5,4,3.3,11,A-1,0,0,0,0,60,38,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 19:27:05,6056-69,"さよならエレジー(生音)","菅田将暉",92.034,90.677,1.357,62,421,87,83,66,99,86,82,15,1,0,9,3,2.5,9,A-1,0,0,0,0,67,37,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/17 19:36:53,7181-28,"君に届け(生音)","flumpool",82.946,82.028,0.918,61,350,76,38,67,94,75,90,36,1,2,3,6,11.0,32,A-1,0,0,0,0,72,56,-1,hiA,mid1A,hiA,mid1A
2024/07/17 19:43:06,1049-52,"猫(生音)","DISH//",85.993,85.126,0.867,56,305,82,44,61,98,20,75,23,6,0,2,0,1.4,3,A-1,0,0,0,0,59,30,-3,mid2G,mid1A,mid2G,mid1A
2024/07/17 19:49:06,5617-31,"ひまわりの約束(生音)","秦 基博",84.957,84.957,0.000,53,371,79,61,56,98,77,68,20,0,1,4,5,5.1,16,A-1,0,0,0,0,61,72,-1,hiA,mid1D,hiA,mid1F#
2024/07/22 14:08:39,5941-53,"Friend Ship","星野 源",86.225,85.371,0.854,55,374,78,47,66,99,84,98,27,3,0,6,6,4.9,13,A-1,0,0,0,0,56,10,-2,mid2G,mid1C,mid2G,mid1C
2024/07/22 14:15:02,5294-77,"魔法の絨毯","川崎鷹也",85.236,84.306,0.930,52,336,79,44,63,90,60,95,14,2,0,4,3,1.9,6,A-1,0,0,0,0,53,17,0,mid2G#,mid1C#,mid2G#,mid1D#
2024/07/22 14:20:39,5941-25,"Crazy Crazy","星野 源",87.799,86.919,0.880,58,395,82,74,62,99,78,79,16,9,1,7,4,2.9,9,A-1,0,0,0,0,58,10,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/22 14:25:16,5941-22,"地獄でなぜ悪い","星野 源",84.578,83.725,0.853,55,366,77,52,62,97,78,86,24,4,0,4,5,3.1,10,A-1,0,0,0,0,56,15,-2,mid2F#,mid1C,mid2F#,mid1C
2024/07/22 14:29:37,5863-35,"くだらないの中に","星野 源",87.298,86.351,0.947,52,377,83,63,65,83,83,94,15,7,0,6,6,6.4,21,A-1,0,0,0,0,58,56,-2,mid2F#,mid1C#,mid2F#,mid1F
2024/07/22 14:35:03,5860-86,"fish","back number",86.129,85.272,0.857,55,377,79,61,62,99,76,85,22,4,0,4,6,4.7,15,B-1,0,0,0,0,58,48,-2,mid2G#,mid1D#,mid2G,mid1D#
2024/07/22 14:41:50,5162-94,"ブルーベリー・ナイツ","マカロニえんぴつ",79.406,78.552,0.854,55,334,71,53,64,99,47,96,29,2,0,1,4,1.9,7,G,0,0,0,0,55,0,0,hiC,mid1C,hiA,mid1C
2024/07/22 14:46:22,5223-99,"ヤングアダルト","マカロニえんぴつ",78.881,78.081,0.800,50,316,71,80,54,98,13,77,3,2,1,1,0,0.6,1,D,0,0,0,0,50,0,-2,hiA,mid1A#,mid2G#,mid1C#
2024/07/22 14:49:40,6179-71,"別の人の彼女になったよ","wacci",84.765,83.895,0.870,57,375,77,59,65,99,75,92,25,6,0,4,5,2.9,9,D,0,0,0,0,58,12,0,mid2F#,mid1A,mid2F#,mid1A
2024/07/22 14:57:20,5298-08,"君の為のキミノウタ","川崎鷹也",84.211,83.381,0.830,53,371,78,73,53,90,77,70,6,6,0,6,4,2.6,12,E,0,0,0,0,53,1,0,mid2F#,mid1C#,mid2F#,mid1D
2024/07/22 15:04:41,5321-75,"サクラウサギ","川崎鷹也",81.209,80.373,0.836,53,371,73,59,62,98,79,92,12,0,0,4,6,7.3,18,A-1,0,0,0,0,53,0,0,hiC,mid1D,hiB,mid1D
2024/07/22 15:09:17,6994-29,"僕と僕","川崎鷹也",75.336,74.520,0.816,51,334,68,80,4,98,84,4,6,0,0,6,6,1.7,3,A-1,0,0,0,0,52,18,0,mid2G#,mid1D#,mid2F,mid1D#
2024/07/22 15:12:22,2975-03,"シングルベッド","シャ乱Q",89.496,88.632,0.864,56,396,85,67,65,98,81,94,28,4,0,5,6,10.2,33,D,0,0,0,0,58,22,0,mid2G,mid1C,mid2F,mid1C
2024/07/22 15:45:48,3171-14,"チェリー","スピッツ",92.054,91.154,0.900,60,415,88,75,67,99,86,93,22,4,0,7,6,7.9,22,A-1,0,0,0,0,64,27,-2,mid2G#,mid1C,mid2F,mid1C
2024/07/22 15:56:51,5860-25,"わたがし","back number",85.298,84.463,0.835,53,390,76,67,64,99,84,95,8,7,0,6,6,5.9,17,A-1,0,0,0,0,55,17,-4,mid2G#,mid1C,mid2G#,mid1C
2024/07/22 16:07:21,5859-26,"僕は君の事が好きだけど君は僕を別に好きじゃないみたい","back number",85.647,84.795,0.852,55,376,78,61,63,99,75,91,29,3,1,5,4,2.1,7,B-1,0,0,0,0,55,0,-3,mid2G,mid1D,mid2G,mid1D#
2024/07/22 16:14:11,1132-12,"虹","菅田将暉",86.962,86.116,0.846,54,380,81,62,61,98,78,88,11,4,0,5,4,2.9,11,A-1,0,0,0,0,55,10,-2,mid2G,mid1A#,mid2G,mid1A#
2024/07/22 16:27:04,5847-25,"眠り姫","SEKAI NO OWARI(世界の終わり)",91.263,90.445,0.818,51,402,89,71,62,94,86,89,5,1,0,8,5,2.5,8,D,0,0,0,0,54,40,-2,mid2D#,mid1C,mid2D#,mid1C
2024/07/22 16:35:23,5275-93,"かくれんぼ","優里",84.829,83.990,0.839,53,384,78,77,56,93,80,69,14,4,0,6,4,2.5,11,A-1,0,0,0,0,59,44,-3,mid2D#,mid1C#,mid2D#,mid1D#
2024/07/22 16:49:55,5860-12,"恋","back number",88.607,87.765,0.842,54,393,83,68,65,97,80,99,18,3,0,6,5,3.6,11,E,0,0,0,0,55,15,-2,mid2E,mid1D,mid2E,mid1D
2024/07/22 17:00:14,1310-79,"恋だろ","wacci",87.835,86.994,0.841,54,388,83,76,59,88,82,82,10,1,0,7,5,3.1,10,D,0,0,0,0,54,8,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/22 17:11:11,7081-05,"セプテンバーさん","RADWIMPS",87.330,86.511,0.819,51,349,83,37,64,99,66,94,7,0,0,3,5,2.4,10,E,0,0,0,0,54,22,-2,mid2G,lowG,mid2G,lowG
2024/07/22 17:22:55,5171-38,"マリーゴールド(生音)","あいみょん",90.068,89.186,0.882,58,395,85,62,64,99,85,85,37,4,1,6,6,6.1,16,D,0,0,0,0,58,9,-5,mid2F#,mid1C#,mid2F#,mid1C#
2024/07/22 17:31:04,6823-65,"桜","コブクロ",87.573,87.573,0.000,50,374,82,52,63,94,83,84,9,5,1,6,5,11.9,39,E,0,0,0,0,62,100,-2,mid2E,mid1A,mid2E,mid1E
2024/07/22 17:49:24,6823-85,"蕾","コブクロ",84.963,84.069,0.894,59,387,76,65,67,98,81,92,27,0,0,5,6,11.0,32,A-1,0,0,0,0,68,53,-2,mid2G#,mid1A,mid2G#,mid1B
2024/07/22 18:01:38,6167-17,"サウダージ","ポルノグラフィティ",88.486,87.657,0.829,52,378,84,52,63,99,80,94,11,3,0,5,6,4.5,13,E,0,0,0,0,54,20,-3,mid2F,mid1G#,mid2F,mid1G#
2024/07/22 18:08:43,5859-57,"瞬き","back number",86.522,85.684,0.838,53,377,80,57,59,99,82,81,8,3,0,6,5,5.2,18,A-1,0,0,0,0,55,34,-4,mid2G#,mid1C#,mid2G#,mid1C#
2024/07/22 18:43:44,5941-53,"Friend Ship","星野 源",87.155,86.381,0.774,47,390,81,78,60,99,72,86,11,1,0,5,4,2.5,11,G,0,0,0,0,47,1,-3,mid2F#,mid1B,mid2F#,mid1B
2024/07/22 18:53:30,7097-29,"正解","RADWIMPS",87.462,86.620,0.842,54,395,82,75,55,98,85,74,16,1,0,8,4,2.7,11,G,0,0,0,0,55,9,0,hiA,mid1E,mid2G#,mid1E
2024/07/22 19:00:03,7181-62,"君に届け","flumpool",76.507,75.707,0.800,50,344,70,56,55,98,65,78,5,0,0,2,5,2.4,6,D,0,0,0,0,50,0,-4,mid2F#,lowF#,mid2F#,mid1E
2024/07/22 19:05:56,5941-53,"Friend Ship","星野 源",89.096,88.244,0.852,55,392,84,64,65,99,80,98,24,1,0,5,5,4.6,15,B-1,0,0,0,0,55,10,-2,mid2G,mid1C,mid2G,mid1C
2024/07/22 19:10:26,5941-53,"Friend Ship","星野 源",89.048,88.229,0.819,51,380,85,51,64,99,81,98,11,4,1,5,5,5.6,22,A-1,0,0,0,0,53,23,-3,mid2F#,mid1B,mid2F#,mid1B
2024/07/22 19:15:42,5859-16,"手紙","back number",88.077,87.263,0.814,51,377,86,64,49,95,83,66,10,1,0,5,7,7.3,22,A-1,0,0,0,0,51,0,-3,hiA,mid1B,hiA,mid1B
2024/07/22 19:21:11,5860-12,"恋","back number",87.795,86.987,0.808,50,378,84,68,54,88,84,74,5,2,1,7,5,3.7,10,G,0,0,0,0,51,6,-2,mid2E,mid1D,mid2E,mid1D
2024/07/22 19:26:08,5860-12,"恋","back number",87.488,86.677,0.811,51,387,82,74,59,87,85,85,7,3,1,6,6,5.2,12,A-1,0,0,0,0,51,0,-2,mid2E,mid1D,mid2E,mid1D
2024/07/22 19:33:07,6028-82,"感情","wacci",90.667,89.499,1.168,54,407,86,79,65,92,85,93,14,1,0,7,5,6.3,21,A-1,0,0,0,0,57,36,-2,mid2E,mid1B,mid2E,mid1B
2024/07/22 19:39:51,6823-65,"桜","コブクロ",88.919,88.101,0.818,51,394,83,69,63,94,85,89,8,4,2,7,5,10.0,32,D,0,0,0,0,55,48,-2,mid2E,mid1A,mid2E,mid1E
2024/07/22 19:45:33,6823-65,"桜","コブクロ",89.024,88.185,0.839,53,385,84,62,61,92,86,84,15,4,0,7,6,8.5,26,A-1,0,0,0,0,56,22,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/22 19:52:58,1896-04,"残酷な天使のテーゼ","高橋洋子",83.014,82.180,0.834,53,383,75,84,52,98,74,71,5,1,0,4,5,2.9,8,A-1,0,0,0,0,53,0,-5,mid2G,mid1F,mid2G,mid1F
2024/07/24 11:05:25,6823-65,"桜","コブクロ",90.449,89.544,0.905,60,385,85,52,65,94,89,80,13,6,0,8,6,10.2,36,D,0,0,0,0,64,40,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/24 11:19:18,5941-53,"Friend Ship","星野 源",92.028,91.206,0.822,52,414,87,73,65,99,90,99,23,0,0,8,6,5.1,16,A-1,0,0,0,0,56,55,-2,mid2G,mid1C,mid2G,mid1D
2024/07/24 11:27:13,1132-12,"虹","菅田将暉",87.830,86.972,0.858,55,399,80,73,64,99,83,89,9,1,0,8,4,2.4,10,G,0,0,0,0,57,23,-2,mid2G,mid1A#,mid2G,mid1A#
2024/07/24 11:38:11,6028-82,"感情","wacci",91.402,90.528,0.874,57,402,87,67,64,96,88,77,21,1,4,9,5,7.9,25,A-1,0,0,0,0,64,61,-2,mid2E,mid1B,mid2E,mid1B
2024/07/24 11:48:14,1310-79,"恋だろ","wacci",91.226,90.413,0.813,51,402,87,70,62,93,90,93,7,2,1,9,5,7.1,22,E,0,0,0,0,52,18,0,mid2F#,mid1B,mid2F#,mid1B
2024/07/24 12:50:15,6052-97,"さよならエレジー","菅田将暉",91.938,91.099,0.839,53,397,90,60,61,96,90,88,7,4,0,9,5,2.7,9,D,0,0,0,0,53,0,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/24 13:01:55,5862-22,"黄色","back number",88.266,87.392,0.874,57,401,83,78,56,99,85,68,30,5,0,7,5,7.0,22,D,0,0,0,0,58,12,-3,mid2G#,mid1B,mid2G#,mid1B
2024/07/24 13:12:27,5863-35,"くだらないの中に","星野 源",88.533,86.901,1.632,54,386,86,71,62,81,86,81,13,6,1,7,6,7.0,25,A-1,0,0,0,0,57,41,-2,mid2F#,mid1C#,mid2F#,mid1F#
2024/07/24 13:21:13,5860-12,"恋","back number",90.035,88.592,1.443,55,388,84,61,63,91,89,83,18,5,0,7,7,7.8,21,B-1,0,0,0,0,55,10,-2,mid2E,mid1D,mid2E,mid1D
2024/07/24 13:32:09,5941-66,"恋","星野 源",90.657,89.489,1.168,56,407,85,81,61,92,88,81,21,6,0,9,5,2.1,8,G,0,0,0,0,57,7,-2,mid2G,mid1D,mid2G,mid1D
2024/07/24 13:45:17,5941-25,"Crazy Crazy","星野 源",91.361,90.466,0.895,59,396,89,60,62,99,86,79,31,5,4,9,4,4.5,14,E,0,0,0,0,59,0,-2,mid2F#,mid1B,mid2F#,mid1B
2024/07/24 13:52:29,5859-13,"SISTER","back number",83.827,83.000,0.827,52,380,75,65,57,98,85,78,14,3,0,9,4,3.6,12,D,0,0,0,0,53,12,-3,hiA#,lowG,hiA#,lowG
2024/07/24 14:03:13,5859-26,"僕は君の事が好きだけど君は僕を別に好きじゃないみたい","back number",79.090,78.249,0.841,54,354,72,54,55,99,74,76,5,1,0,8,0,1.2,4,D,0,0,0,0,55,16,-3,mid2G,mid1D,mid2G,mid1D
2024/07/24 16:28:35,5941-22,"地獄でなぜ悪い","星野 源",88.784,87.934,0.850,55,395,82,65,60,97,91,78,33,3,0,9,6,7.2,20,A-1,0,0,0,0,55,1,-2,mid2F#,mid1C,mid2F#,mid1C
2024/07/24 16:37:26,7097-29,"正解","RADWIMPS",89.477,88.604,0.873,57,391,85,62,61,99,84,73,33,5,0,8,4,6.7,24,A-1,0,0,0,0,63,49,-2,mid2G,mid1D,mid2G,mid1D
2024/07/24 16:49:02,7096-53,"そっけない(生音)","RADWIMPS",84.895,84.011,0.884,58,349,79,46,60,99,65,73,33,4,0,3,4,3.1,10,A-1,0,0,0,0,59,11,-2,mid2G#,mid1D,mid2G#,mid1D#
2024/07/24 17:00:56,5294-77,"魔法の絨毯","川崎鷹也",87.760,86.948,0.812,51,384,83,73,55,89,84,75,7,2,0,7,5,4.1,12,B-1,0,0,0,0,52,22,0,mid2G#,mid1C#,mid2G,mid1D#
2024/07/24 17:12:02,7092-57,"ラストバージン","RADWIMPS",85.278,84.445,0.833,53,372,79,68,53,91,81,69,13,1,0,7,4,2.8,10,E,0,0,0,0,53,0,-2,hiA,mid1C,hiA,mid1C
2024/07/24 17:17:40,7081-05,"セプテンバーさん","RADWIMPS",87.363,86.549,0.814,51,368,85,55,53,99,76,71,19,3,0,6,4,2.2,7,D,0,0,0,0,51,0,-2,mid2G,lowG,mid2G,lowG
2024/07/24 17:27:40,7081-70,"me me she","RADWIMPS",83.464,82.656,0.808,50,387,75,82,58,96,76,83,4,2,0,8,0,1.6,4,G,0,0,0,0,50,0,-3,mid2F#,lowG#,mid2F#,lowG#
2024/07/24 17:32:56,5941-40,"SUN","星野 源",86.278,85.422,0.856,55,385,78,63,59,99,86,77,32,6,0,9,4,3.5,13,A-1,0,0,0,0,56,5,-2,mid2G,mid1C#,mid2G,mid1C#
2024/07/24 17:41:57,5941-74,"Family Song","星野 源",86.119,85.264,0.855,55,386,79,66,59,99,83,75,32,2,2,6,5,5.3,16,G,0,0,0,0,56,4,-3,hiB,mid1C#,hiB,mid1C#
2024/07/24 17:51:05,7092-83,"前前前世 (movie ver.)","RADWIMPS",88.555,87.747,0.808,50,380,87,67,55,87,84,77,9,5,2,7,5,3.0,9,D,0,0,0,0,51,6,-2,mid2E,mid1E,mid2E,mid1F#
2024/07/24 17:56:15,7092-32,"君と羊と青","RADWIMPS",86.714,85.900,0.814,51,374,83,67,55,89,80,76,6,0,0,9,0,0.8,2,D,0,0,0,0,51,0,-3,mid2G,mid1C#,mid2F,mid1D#
